# psi_n	Te [eV]	ne [m^-3]	 0+	1+	...
1.997487437185929970e-01	1.109056000000000040e+03	7.977617920000000000e+13	5.089195014156952884e-16	3.821854066341073624e-16	1.648510486238930692e-11	2.942408956068377337e-07	3.326452677822471253e-04	9.996670604748382205e-01
2.077386934673366992e-01	1.101798777487359985e+03	7.973819693013382812e+13	-2.048090676429017973e-16	1.105213841507681380e-15	1.695769190538227775e-11	3.002670221696637418e-07	3.361092563728751491e-04	9.996635904596481437e-01
2.157286432160804290e-01	1.094283147509760056e+03	7.969558215965365625e+13	7.447602459741883202e-17	-6.914774024949102902e-17	1.746122759681016026e-11	3.067062435697872597e-07	3.397827508244695535e-04	9.996599105254728723e-01
2.237185929648241589e-01	1.086512131932159946e+03	7.964797535596117188e+13	4.965068306494588637e-16	9.621222604791577918e-16	1.800931135224286075e-11	3.135859582510159304e-07	3.436766308349221218e-04	9.996560097651974175e-01
2.317085427135678610e-01	1.078488866652160141e+03	7.959500427530864062e+13	-2.482534153247294503e-17	1.222110549767551290e-16	1.859397754714869964e-11	3.209360426759905812e-07	3.478026875650031707e-04	9.996518763577998401e-01
2.396984924623115909e-01	1.070216601599999876e+03	7.953628412719923438e+13	1.923963968766653232e-16	2.887445086705285854e-16	1.922674916003380761e-11	3.287893978643713984e-07	3.521737021866989275e-04	9.996474974891896847e-01
2.476884422110552930e-01	1.061698700738560092e+03	7.947141775736117188e+13	1.427457138117194270e-16	1.141760119372779078e-15	1.990959529000167852e-11	3.371820697031078553e-07	3.568035314572217558e-04	9.996428592665638213e-01
2.556783919597990229e-01	1.052938642063360021e+03	7.939999585064515625e+13	-9.930136612989178013e-17	-6.914774024949102902e-17	2.064148920642453680e-11	3.461536202960188131e-07	3.617072022741869950e-04	9.996379466234659450e-01
2.636683417085427528e-01	1.043940017602560147e+03	7.932159715524207812e+13	-1.737773907273106121e-16	-1.246588914807488560e-16	2.143368884564581725e-11	3.557476342126660835e-07	3.669010159379211653e-04	9.996327432149965109e-01
2.716582914572864826e-01	1.034706533416959928e+03	7.923578872966517188e+13	4.034117999026853329e-16	3.632205332679466409e-16	2.229066189938615983e-11	3.660120064456204906e-07	3.724026626236646271e-04	9.996272313030806211e-01
2.796482412060301570e-01	1.025242009600000074e+03	7.914212621398834375e+13	1.737773907273106121e-16	1.537582115025118952e-15	2.321839797572941350e-11	3.769994982568628800e-07	3.782313480132345270e-04	9.996213916292703283e-01
2.876381909547738869e-01	1.015550380277760041e+03	7.904015412687940625e+13	2.048090676429018712e-16	1.525861178692494893e-15	2.421957701521318873e-11	3.887682554000228793e-07	3.844079329402623371e-04	9.996152032745851956e-01
2.956281407035176167e-01	1.005635693608959969e+03	7.892940619001457812e+13	2.482534153247295428e-17	6.231948849252983073e-16	2.530157933493620230e-11	4.013824820977040480e-07	3.909550878489894354e-04	9.996086435043687324e-01
3.036180904522613466e-01	9.955021117849598795e+02	7.880940568150814062e+13	7.447602459741888378e-16	-4.432239871701793299e-17	2.647484534503287470e-11	4.149131814742702635e-07	3.978974898911588100e-04	9.996016875704540894e-01
3.116080402010050765e-01	9.851539110297600246e+02	7.867966582003779688e+13	4.840941598832227347e-16	5.925090752265137242e-16	2.775263628780565924e-11	4.294402931897965420e-07	4.052628434711186170e-04	9.995943076884843403e-01
3.195979899497487509e-01	9.745954816000001983e+02	7.853969018139442188e+13	2.048090676429019205e-16	-3.218781548733070681e-16	2.913749322499138440e-11	4.450542388187163174e-07	4.130824473697566369e-04	9.995864724692562486e-01
3.275879396984924807e-01	9.638313277849599672e+02	7.838897314923190625e+13	4.965068306494591595e-16	6.976709095227169544e-16	3.064934288744685970e-11	4.618560441025836613e-07	4.213906706035928408e-04	9.995781474427041235e-01
3.355778894472362106e-01	9.528660679065599197e+02	7.822700040183978125e+13	1.141965710493756402e-15	7.649029970865991360e-16	3.229643615073696003e-11	4.799584189180836555e-07	4.302252075857810384e-04	9.995692948016996482e-01
3.435678391959799405e-01	9.417044343193600753e+02	7.805324943680959375e+13	5.833955260131147244e-16	5.121725824627826532e-16	3.409423744840158704e-11	4.994874226827024675e-07	4.396274195286698308e-04	9.995598730589563274e-01
3.515577889447236704e-01	9.303512734105599975e+02	7.786719013551234375e+13	6.578715506105334701e-16	5.428583921615684196e-16	3.606263192103324496e-11	5.205842360313365469e-07	4.496427147776329040e-04	9.995498366649248068e-01
3.595477386934674002e-01	9.188115455999999313e+02	7.766828536935218750e+13	4.096181352858039890e-16	5.866486070602013004e-16	3.821967320637556271e-11	5.434071327872237316e-07	4.603209731842652268e-04	9.995391355814650103e-01
3.675376884422110746e-01	9.070903253401601205e+02	7.745599164980893750e+13	-1.241267076623648484e-17	-6.490845940945415571e-16	4.058777950871276434e-11	5.681338866544807661e-07	4.717170204805406814e-04	9.995277148050480953e-01
3.755276381909548045e-01	8.951928011161601262e+02	7.722975982432935938e+13	8.316489413378446986e-16	6.976709095227169544e-16	4.319788842345323215e-11	5.949645088252812698e-07	4.838911588849179914e-04	9.995155138334096412e-01
3.835175879396985343e-01	8.831242754457599631e+02	7.698903582017378125e+13	8.378552767209629110e-16	1.411759283429157765e-16	4.607244916728359877e-11	6.241242274917850928e-07	4.969097610246475108e-04	9.995024660686769868e-01
3.915075376884422642e-01	8.708901648793599861e+02	7.673326143837353125e+13	7.509665813573075433e-16	2.215124211066463051e-16	4.924959155074251381e-11	6.558673097550106941e-07	5.108459364162470668e-04	9.994884981470255614e-01
3.994974874371859941e-01	8.584959999999998672e+02	7.646187520000000000e+13	6.454588798442973412e-16	8.145536801515445392e-16	5.276880882769694698e-11	6.904811197167622534e-07	5.257802789031735570e-04	9.994735291872093308e-01
4.074874371859296684e-01	8.459474254233601869e+02	7.617431324699534375e+13	6.640778859936520769e-16	-5.321838183850029382e-19	5.667093287000060396e-11	7.282910019373102979e-07	5.418017067413277450e-04	9.994574699455878175e-01
4.154773869346733983e-01	8.332501997977600467e+02	7.587001029986114062e+13	5.709828552468784969e-16	-2.853318770082098640e-16	6.101308235139715502e-11	7.696660427036633812e-07	5.590084076275137186e-04	9.994402218653191117e-01
4.234673366834171282e-01	8.204101958041600255e+02	7.554840067454870312e+13	7.137285690585981704e-16	6.083943557918482883e-17	6.585499606131367653e-11	8.150255490303953145e-07	5.775089023724945579e-04	9.994216760062256677e-01
4.314572864321608581e-01	8.074334001561600189e+02	7.520891936094273438e+13	2.172217384091386165e-16	8.566477711165750578e-17	7.126570227960259899e-11	8.648467966088604012e-07	5.974232440712913105e-04	9.994017118378685227e-01
4.394472361809045879e-01	7.943259136000000353e+02	7.485100316537651562e+13	0.000000000000000000e+00	1.661708822687482410e-15	7.733161507998359719e-11	9.196740848056124743e-07	6.188843710656106306e-04	9.993801958775188066e-01
4.474371859296483178e-01	7.810939509145600823e+02	7.447409191966517188e+13	3.351421106883852926e-16	1.914439237311299090e-15	8.414088389356324505e-11	9.801330237376392608e-07	6.420409374665821990e-04	9.993569788453686709e-01
4.554271356783919922e-01	7.677438409113601665e+02	7.407762975918960938e+13	5.089195014156961759e-16	6.290553530916108297e-16	9.180752302872140630e-11	1.046957316136798843e-06	6.670634992037186928e-04	9.993318894516738382e-01
4.634170854271357221e-01	7.542820264345600663e+02	7.366106647261260938e+13	2.482534153247299249e-16	8.452394898503290237e-16	1.004741060995229543e-10	1.120997037922630947e-06	6.941436677803163252e-04	9.993047352347088630e-01
4.714070351758794519e-01	7.407150643609600138e+02	7.322385892585435938e+13	5.089195014156963731e-16	-6.504680629617647113e-16	1.102905140307740533e-10	1.203234595890754459e-06	7.234954885019946038e-04	9.992753011666135610e-01
4.793969849246231818e-01	7.270496256000000130e+02	7.276547256300337500e+13	2.110154030260204534e-16	1.994775730075029372e-15	1.214607321072087037e-10	1.294808234466117875e-06	7.553583634414846176e-04	9.992433467068632114e-01
4.873869346733669117e-01	7.132924950937600670e+02	7.228538298688545312e+13	2.730787568572029223e-16	-6.914774024949102902e-17	1.341874337657474744e-10	1.397039240619669787e-06	7.900003968303818264e-04	9.992086024297434088e-01
4.953768844221105860e-01	6.994505718169601778e+02	7.178307762206023438e+13	5.151258367988145855e-16	1.000052007211478249e-15	1.487558735724803808e-10	1.511465633684936472e-06	8.277222322643822345e-04	9.991707661533471008e-01
5.033668341708543714e-01	6.855308687769598919e+02	7.125805746306378125e+13	3.103167691559125417e-16	9.693661975126930740e-16	1.654774008592247414e-10	1.639881311596058179e-06	8.688614551975917116e-04	9.991294984980149119e-01
5.113567839195980458e-01	6.715405130137601191e+02	7.070983891076087500e+13	-2.482534153247300974e-17	2.409562599093529771e-15	1.847412114888262680e-10	1.784384106545960128e-06	9.137976542818062979e-04	9.990844177768706258e-01
5.193467336683417201e-01	6.574867456000000630e+02	7.013795569972019531e+13	3.847927937533316325e-16	1.772731125149998064e-15	2.069995829549079882e-10	1.947432821002217669e-06	9.629582439182315110e-04	9.990350941162616794e-01
5.273366834170855055e-01	6.433769216409599494e+02	6.954196091957102344e+13	4.654751537338688865e-16	1.411759283429153328e-16	2.328126418391893246e-10	2.131916752618375627e-06	1.016825173373909043e-03	9.989810426770628915e-01
5.353266331658291799e-01	6.292185102745600034e+02	6.892142913334902344e+13	5.585701844806427624e-16	2.310261232963638767e-15	2.628667150505601642e-10	2.341239474360478975e-06	1.075942681407996522e-03	9.989217158162508881e-01
5.433165829145729653e-01	6.150190946713599942e+02	6.827595859588470312e+13	3.413484460715039487e-16	4.070107481665795216e-16	2.979706651422459805e-10	2.579466640134975696e-06	1.140939475964458921e-03	9.988564807594264572e-01
5.513065326633166396e-01	6.007863720345602587e+02	6.760517357533667969e+13	3.041104337727944772e-16	1.877892959446201196e-15	3.391671920251845586e-10	2.851564580794634420e-06	1.212567416479512885e-03	9.987845806797729376e-01
5.592964824120603140e-01	5.865281536000002234e+02	6.690872678101811719e+13	3.475547814546222597e-16	2.625746735852248556e-15	3.877161527788605808e-10	3.163499205221227482e-06	1.291690700529356814e-03	9.987051454125491778e-01
5.672864321608040994e-01	5.722523646361599958e+02	6.618630190071309375e+13	6.454588798442985245e-16	1.241061485502669687e-15	4.451817705158211269e-10	3.522432067572146937e-06	1.379296765897226841e-03	9.986171803568543170e-01
5.752763819095477738e-01	5.579670444441600239e+02	6.543761625072614844e+13	6.082208675455891516e-16	2.384737257561056921e-15	5.135232514700945458e-10	3.936986303465276608e-06	1.476515844491682388e-03	9.985195466556819888e-01
5.832663316582915591e-01	5.436803463577599587e+02	6.466242354195606250e+13	2.482534153247302823e-17	8.393790216840165013e-16	5.951568105802751581e-10	4.417576566604432308e-06	1.584643933064231510e-03	9.984109378952140679e-01
5.912562814070352335e-01	5.294005377433602462e+02	6.386051676533239062e+13	1.489520491948381817e-16	2.958813643239794335e-15	6.931347488213311427e-10	4.976821007007028692e-06	1.705169814615802634e-03	9.982898526712418175e-01
5.992462311557789079e-01	5.151359999999999673e+02	6.303173120000000781e+13	4.654751537338693795e-16	2.099937564371231715e-15	8.112603262825169136e-10	5.630055029005187148e-06	1.839806881516820730e-03	9.981545622521941219e-01
6.072361809045226932e-01	5.008952285593600209e+02	6.217594754768522656e+13	3.475547814546225555e-16	3.706667419645841301e-15	9.543616882367310191e-10	6.395975863231155765e-06	1.990530561354301922e-03	9.980030725084196863e-01
6.152261306532663676e-01	4.866868328857599977e+02	6.129309519672339844e+13	5.833955260131164993e-16	3.811829253942044827e-15	1.128565696513731334e-09	7.297653781196462913e-06	2.159659636739541706e-03	9.978330415809125720e-01
6.232160804020101530e-01	4.725195364761600558e+02	6.038315561927585156e+13	3.041104337727947237e-16	6.005739900095240421e-15	1.341850023417980560e-09	8.364326730601156950e-06	2.350033376360003562e-03	9.976416009550560515e-01
6.312060301507538274e-01	4.584021768601600115e+02	5.944616590531137500e+13	4.406498122013965300e-16	6.493619324843935819e-15	1.604508687908579111e-09	9.632584394315464542e-06	2.565009405862873296e-03	9.974253564052298904e-01
6.391959798994975017e-01	4.443437056000001917e+02	5.848222243697459375e+13	2.017058999513435539e-16	9.620882074463112976e-15	1.929914178196293814e-09	1.114818177389537830e-05	2.808526750070738584e-03	9.971803231382342370e-01
6.471859296482412871e-01	4.303531882905599559e+02	5.749148470701096875e+13	5.523638490975254375e-16	9.837066211221832156e-15	2.335466765656016227e-09	1.296856812868630783e-05	3.085216469089464755e-03	9.969018126273079261e-01
6.551758793969849615e-01	4.164398045593601978e+02	5.647417928496560156e+13	1.055077015130104979e-16	1.507204264606416368e-14	2.843997242585877655e-09	1.516617342568403777e-05	3.400535058006953076e-03	9.965842959245579946e-01
6.631658291457287469e-01	4.026128480665598772e+02	5.543060393492029688e+13	6.020145321624718267e-16	1.897646151292094647e-14	3.485527937047957812e-09	1.783269105669471198e-05	3.760925482755598983e-03	9.962212383406429117e-01
6.711557788944724212e-01	3.888817265049600564e+02	5.436113188858091406e+13	2.544597507078489261e-16	2.539165999768676056e-14	4.299903831049326491e-09	2.108505491594608750e-05	4.174062139186178293e-03	9.958048485059716182e-01
6.791457286432162066e-01	3.752559615999998073e+02	5.326621627757362500e+13	1.427457138117201419e-16	3.541475671978691232e-14	5.341227730158930131e-09	2.507765368877429079e-05	4.649683706141292082e-03	9.953252332989093176e-01
6.871356783919598810e-01	3.617451891097600196e+02	5.214639472885762500e+13	2.606660860909672864e-16	4.657566874577914056e-14	6.683365244588885512e-09	3.001444695507340675e-05	5.199945777835163555e-03	9.947700330918006761e-01
6.951256281407035553e-01	3.483591588249600477e+02	5.100229412720694531e+13	3.941022968280100358e-16	6.411384950980485514e-14	8.427216139296918349e-09	3.616299867255972559e-05	5.839605718325944182e-03	9.941242228557241045e-01
7.031155778894473407e-01	3.351077345689600406e+02	4.983463554876380469e+13	7.013158982923644080e-16	8.988289881359618794e-14	1.071151089792410075e-08	4.387619015788512308e-05	6.586614168217400263e-03	9.933694989300263511e-01
7.111055276381910151e-01	3.220008941977600898e+02	4.864423936971121875e+13	-8.688869536365578678e-17	1.248482380391851014e-13	1.372830626823535684e-08	5.362197473254705062e-05	7.462852940659679343e-03	9.924835113561794042e-01
7.190954773869348005e-01	3.090487295999999446e+02	4.743203055416114062e+13	4.840941598832251013e-16	1.764797775447313558e-13	1.774563277173729414e-08	6.602539328365591867e-05	8.495141580962293354e-03	9.914388152799475940e-01
7.270854271356784748e-01	2.962614466969599789e+02	4.619904412540175781e+13	7.447602459741929794e-16	2.526942838359790993e-13	2.314661231969821365e-08	8.195000948984906472e-05	9.718244389077588738e-03	9.901997824545700766e-01
7.350753768844221492e-01	2.836493654425599971e+02	4.494643082469384375e+13	7.882045936560208604e-16	3.644116594606294582e-13	3.048561665002072273e-08	1.026012910769558622e-04	1.117721258269678032e-02	9.887201556402479552e-01
7.430653266331659346e-01	2.712229198233599732e+02	4.367546296185488281e+13	8.968154628605909575e-16	5.291569807775082274e-13	4.056652914028485620e-08	1.296518656621381321e-04	1.292870025341653038e-02	9.869416073138659318e-01
7.510552763819096089e-01	2.589926578585599941e+02	4.238754046191610938e+13	8.068235998053761878e-16	7.844735987176773380e-13	5.456538539890919991e-08	1.654385315571715539e-04	1.504402243369177584e-02	9.847904844685846371e-01
7.590452261306533943e-01	2.469692415999999753e+02	4.108419711218482812e+13	8.006172644222579754e-16	1.176360870887321152e-12	7.421846364282404572e-08	2.132507404037821820e-04	1.761316982296197778e-02	9.821735052169973113e-01
7.670351758793970687e-01	2.351634471321600017e+02	3.976710701409258594e+13	8.657837859449999942e-16	1.787195771647828841e-12	1.021527208101873896e-07	2.778739399060538534e-04	2.075611409705850618e-02	9.789659098085305988e-01
7.750251256281407430e-01	2.235861645721601576e+02	3.843809124425631250e+13	1.030251673597634693e-15	2.754959849289425318e-12	1.424321293815882427e-07	3.664480563621971485e-04	2.463683073583820826e-02	9.749965787729181210e-01
7.830150753768845284e-01	2.122483980697599293e+02	3.709912472922724219e+13	3.227294399221505935e-16	4.319550975609808477e-12	2.013591513722130001e-07	4.895334619547303317e-04	2.946864349623463247e-02	9.700416216783435130e-01
7.910050251256282028e-01	2.011612658073600528e+02	3.575234333844985938e+13	4.965068306494625121e-16	6.878224479919726069e-12	2.888051842856114135e-07	6.628544583407073405e-04	3.552752842525479932e-02	9.638093283043451809e-01
7.989949748743719882e-01	1.903359999999998990e+02	3.440005119999999219e+13	1.027148505906075587e-15	1.114446910279610105e-11	4.204675825714844698e-07	9.101881242291199724e-04	4.317521796224955966e-02	9.559141734347973429e-01
8.069849246231156625e-01	1.797839468953600885e+02	3.304472824371950781e+13	7.292444075163982373e-16	1.839790932632116569e-11	6.222302110816915152e-07	1.269239746309884032e-03	5.292265055835431581e-02	9.458074874467303772e-01
8.149748743718593369e-01	1.695165667737600756e+02	3.168903797641092188e+13	9.247439720846238993e-16	3.098590160955765878e-11	9.371240668850134238e-07	1.799706128250266402e-03	6.545578810999108654e-02	9.327435686067084841e-01
8.229648241206031223e-01	1.595454339481600528e+02	3.033583549380433594e+13	7.571729167404303902e-16	5.327656587561227348e-11	1.437090761565190166e-06	2.595882262426581644e-03	8.165792115778219840e-02	9.157447594357562837e-01
8.309547738693467966e-01	1.498822367641600408e+02	2.898817573405491797e+13	1.067489685896344362e-15	9.352202148749163109e-11	2.244043226651622365e-06	3.808537089116098909e-03	1.026609755367151600e-01	8.935282432374227479e-01
8.389447236180905820e-01	1.405387776000000599e+02	2.764932197757747266e+13	1.030251673597634693e-15	1.678304903420371304e-10	3.571875955963431974e-06	5.689652894037259059e-03	1.300122486354259033e-01	8.642945264267533068e-01
8.469346733668342564e-01	1.315269728665600155e+02	2.632275459807162109e+13	1.917757633383548924e-15	3.079271733941481301e-10	5.794880133819332455e-06	8.653224630620588026e-03	1.655687425751505848e-01	8.257722376061696901e-01
8.549246231155779308e-01	1.228588530073600964e+02	2.501218006963850000e+13	3.438309802247527916e-15	5.763500879117752726e-10	9.560273836697574972e-06	1.336204927460181609e-02	2.111883496650881487e-01	7.754400402101233603e-01
8.629145728643217161e-01	1.145465624985600357e+02	2.372154023493718750e+13	6.668707369160593549e-15	1.097540843903527489e-09	1.599300145216526269e-05	2.088182844633398871e-02	2.684125206899666272e-01	7.106896567647035257e-01
8.709045226130653905e-01	1.066023598489600346e+02	2.245502183937687500e+13	1.422492069810709896e-14	2.119247937728676212e-09	2.702931335587789542e-05	3.289226029183946187e-02	3.375776919193406722e-01	6.295030163562056469e-01
8.788944723618091759e-01	9.903861760000000913e+01	2.121706633638707031e+13	2.962594195131510923e-14	4.117671580334129595e-09	4.579558353682985038e-05	5.177619892970111715e-02	4.156767995198742960e-01	5.325012018491900312e-01
8.868844221105528502e-01	9.186782232575998819e+01	2.001237996885692578e+13	6.512618034275165952e-14	7.977013643623752143e-09	7.706886969373957926e-05	8.062037176138081573e-02	4.949497964659593241e-01	4.243527549258911402e-01
8.948743718592966356e-01	8.510257463295995706e+01	1.884594413188086328e+13	1.412810186613044554e-13	1.529444238136693605e-08	1.278516664474706481e-04	1.231230325407792481e-01	5.630331116015174775e-01	3.137159888966760124e-01
9.028643216080403100e-01	7.875558916095997120e+01	1.772302602199581250e+13	3.019940734071521422e-13	2.876778177339543282e-08	2.072568583927676829e-04	1.825718877103050253e-01	6.047067274099312550e-01	2.125140992532909001e-01
9.108542713567839844e-01	7.283969458176007095e+01	1.664918957814231836e+13	6.307343491478520698e-13	5.274813622410371613e-08	3.263063232977470290e-04	2.608807689052773937e-01	6.079498260249205366e-01	1.308430459977410754e-01
9.188442211055277697e-01	6.736783359999998311e+01	1.563030671962930664e+13	1.285589620762192530e-12	9.405975231604600221e-08	4.978364947528277724e-04	3.579613544056554630e-01	5.688549926599405504e-01	7.268572237861595231e-02
9.268341708542714441e-01	6.235306295296005175e+01	1.467256888642980273e+13	2.544482689873900937e-12	1.622698196576108254e-07	7.326778788585334122e-04	4.690612968097963575e-01	4.937700971163319630e-01	3.643576592265219266e-02
9.348241206030152295e-01	5.780855341055997343e+01	1.378249888718151562e+13	4.857003594803754448e-12	2.695532937266353756e-07	1.036223819369247109e-03	5.846059266409373567e-01	3.977732171588956311e-01	1.658436282265059528e-02
9.428140703517589039e-01	5.374758977536001936e+01	1.296696306031491406e+13	8.920632718577347333e-12	4.304032672230247099e-07	1.407445503462310260e-03	6.929396736629986897e-01	2.987293444623700944e-01	6.923105958984269309e-03
9.508040201005025782e-01	5.018357088256002640e+01	1.223318375377703320e+13	1.573193684950043654e-11	6.599788023150462877e-07	1.837574910247087795e-03	7.833526372991088671e-01	2.120858497897979700e-01	2.723278006314979339e-03
9.587939698492463636e-01	4.713000960000000816e+01	1.158875212886835547e+13	2.665072407001422549e-11	9.738136895216569907e-07	2.316330419745790768e-03	8.509949353510589676e-01	1.456360687810581145e-01	1.051691607799629200e-03
9.667839195979900380e-01	4.460053282816000575e+01	1.104164129375604883e+13	4.344852454554059716e-11	1.387746299100215847e-06	2.836761958677825202e-03	8.974641009587808194e-01	9.928074105967343854e-02	4.170082331232121569e-04
9.747738693467338233e-01	4.260888150016000253e+01	1.060021977227503320e+13	6.808742465993700365e-11	1.911817052308378097e-06	3.389171203518847458e-03	9.272394674636842415e-01	6.919029037047640107e-02	1.791590771835041866e-04
9.827638190954774977e-01	4.116891058176000229e+01	1.027326531367540039e+13	1.021343844548946633e-10	2.541685122604138392e-06	3.956644393571055567e-03	9.452034217325624432e-01	5.074916800779128573e-02	8.822407882045766225e-05
9.907537688442211721e-01	4.029458907136000789e+01	1.006997904902207031e+13	1.458351406767405214e-10	3.249943533136312431e-06	4.512821537235461172e-03	9.552709975821953581e-01	4.016059475038100818e-02	5.233604082231428065e-05
9.987437185929649575e-01	4.000000000000000000e+01	1.000000000000000000e+13	1.971276321880981298e-10	3.982424239984144420e-06	5.023442330110120153e-03	9.600262080286795507e-01	3.490757658304692590e-02	3.879043679821693989e-05
1.006733668341708743e+00	4.000000000000000000e+01	1.000000000000000000e+13	1.971276321880981298e-10	3.982424239984144420e-06	5.023442330110120153e-03	9.600262080286795507e-01	3.490757658304692590e-02	3.879043679821693989e-05
1.014723618090452417e+00	3.409260365462674258e+01	7.264410149696681641e+12	6.356478055692969395e-10	9.260164462600692814e-06	7.873562962374729135e-03	9.835198378004748054e-01	8.595735166536382088e-03	1.603270505794342642e-06
