# psi_n	Te [eV]	ne [m^-3]	 0+	1+	...
1.837688442211055373e-01	1.122783705333760054e+03	7.983961994578206250e+13	5.212336496123793150e-16	1.090289336158949412e-16	5.712120599147246200e-15	1.586642151228283155e-10	1.443077057997089592e-06	1.195682279850099469e-03	9.988028744844215101e-01
1.917587939698492672e-01	1.116051907215359961e+03	7.980987564357254688e+13	8.385063058981753984e-16	5.882563226020672507e-16	7.501766124884363568e-15	1.629488288637236803e-10	1.471462483451080596e-06	1.207609216901253148e-03	9.987909191576576085e-01
1.997487437185929970e-01	1.109056000000000040e+03	7.977617920000000000e+13	5.212336496123793150e-16	-2.818384854996035943e-16	5.654983768330791970e-15	1.675533945550515425e-10	1.501835658425161973e-06	1.220262479810891925e-03	9.987782355169717574e-01
2.077386934673366992e-01	1.101798777487359985e+03	7.973819693013382812e+13	1.359739955510554713e-16	-1.356780039009782470e-16	5.890317059592690180e-15	1.725212256675134208e-10	1.534321597724292963e-06	1.233675100819542868e-03	9.987647904050559466e-01
2.157286432160804290e-01	1.094283147509760056e+03	7.969558215965365625e+13	1.586363281428980663e-16	-3.928607879621192484e-16	6.126828553796483500e-15	1.778719044904324021e-10	1.569056856366498159e-06	1.247882679886895335e-03	9.987505480853791084e-01
2.237185929648241589e-01	1.086512131932159946e+03	7.964797535596117188e+13	9.064933036737032080e-16	5.429316574183834905e-16	8.022477718412878684e-15	1.836441704322984582e-10	1.606190880147357396e-06	1.262923577679695960e-03	9.987354700477864000e-01
2.317085427135678610e-01	1.078488866652160141e+03	7.959500427530864062e+13	3.625973214694812733e-16	2.219712996839587132e-15	1.172209767321750541e-14	1.898690325263159432e-10	1.645887151245169946e-06	1.278839125647255768e-03	9.987195147973182419e-01
2.396984924623115909e-01	1.070216601599999876e+03	7.953628412719923438e+13	1.586363281428979924e-16	1.258968858370548668e-15	1.002568162205320037e-14	1.965654226401308098e-10	1.688324581936385938e-06	1.295673855607268636e-03	9.987026376232336355e-01
2.476884422110552930e-01	1.061698700738560092e+03	7.947141775736117188e+13	6.798699777552771102e-17	7.242303181531185312e-16	9.054825576977135954e-15	2.037913514183685532e-10	1.733699380702515674e-06	1.313475751080601505e-03	9.986847903457377607e-01
2.556783919597990229e-01	1.052938642063360021e+03	7.939999585064515625e+13	3.399349888776385551e-16	-1.810026690846620072e-16	7.016558073641255051e-15	2.115896984885181452e-10	1.782226537302926381e-06	1.332296520981471246e-03	9.986659210408846965e-01
2.636683417085427528e-01	1.043940017602560147e+03	7.932159715524207812e+13	-2.492856585102682737e-16	2.223405965751043416e-16	8.067876963037113909e-15	2.200213393672011231e-10	1.834142007402947508e-06	1.352191899759122009e-03	9.986459737382042956e-01
2.716582914572864826e-01	1.034706533416959928e+03	7.923578872966517188e+13	6.572076451634344412e-16	-8.290528722613015441e-16	6.340603135967885742e-15	2.291301438668115076e-10	1.889704750677853746e-06	1.373221975100215190e-03	9.986248880910132408e-01
2.796482412060301570e-01	1.025242009600000074e+03	7.914212621398834375e+13	7.705193081226472929e-16	-6.727059046151021299e-16	6.999503506103598660e-15	2.389931498173196329e-10	1.949199525485658816e-06	1.395451547513753762e-03	9.986025990139610897e-01
2.876381909547738869e-01	1.015550380277760041e+03	7.904015412687940625e+13	2.266233259184256541e-16	-1.028291852615623000e-16	8.203478061385415754e-15	2.496768642236669589e-10	2.012939472511061843e-06	1.418950523300170977e-03	9.985790362875422987e-01
2.956281407035176167e-01	1.005635693608959969e+03	7.892940619001457812e+13	2.039609933265831084e-16	2.287699994615112871e-15	1.415956966380961275e-14	2.612715641686994706e-10	2.081269482955068957e-06	1.443794346068648328e-03	9.985541241231604692e-01
3.036180904522613466e-01	9.955021117849598795e+02	7.880940568150814062e+13	2.492856585102682244e-16	-4.710342717852189555e-16	8.678126729378199585e-15	2.738223304340047928e-10	2.154569962918919122e-06	1.470064708523654120e-03	9.985277804476829777e-01
3.116080402010050765e-01	9.851539110297600246e+02	7.867966582003779688e+13	5.212336496123790192e-16	2.098647500308365284e-16	1.092293537024610015e-14	2.874848981155116324e-10	2.233276023889680444e-06	1.497856041789675770e-03	9.984999103946904375e-01
3.195979899497487509e-01	9.745954816000001983e+02	7.853969018139442188e+13	8.838309710818601446e-16	5.327451713708094237e-16	1.233123628200379452e-14	3.023549960292914059e-10	2.317886741522989848e-06	1.527277843325188823e-03	9.984704039675650344e-01
3.275879396984924807e-01	9.638313277849599672e+02	7.838897314923190625e+13	9.291556362655451867e-16	5.882563226020672507e-16	1.306675903581796073e-14	3.185640717775771898e-10	2.408960743182631038e-06	1.558450406064678696e-03	9.984391403146136712e-01
3.355778894472362106e-01	9.528660679065599197e+02	7.822700040183978125e+13	9.518179688573875598e-16	-9.197022026286690644e-16	1.001371276348587878e-14	3.362587370221593141e-10	2.507123195835182178e-06	1.591505570038031538e-03	9.984059869704974277e-01
3.435678391959799405e-01	9.417044343193600753e+02	7.805324943680959375e+13	5.212336496123789206e-16	6.335809877857510109e-16	1.367671801845029761e-14	3.556407739329462258e-10	2.613074962042208114e-06	1.626587851323767426e-03	9.983707987180587828e-01
3.515577889447236704e-01	9.303512734105599975e+02	7.786719013551234375e+13	6.798699777552766171e-16	-6.171947533838443029e-16	1.128773993871826501e-14	3.768707202892200454e-10	2.727602249610430332e-06	1.663855691785806265e-03	9.983334163290827901e-01
3.595477386934674002e-01	9.188115455999999313e+02	7.766828536935218750e+13	4.532466518368511110e-16	-3.600119693227033015e-16	1.320228555472571249e-14	4.002053594761145330e-10	2.851589190393590276e-06	1.703482848371481008e-03	9.982936651622197344e-01
3.675376884422110746e-01	9.070903253401601205e+02	7.745599164980893750e+13	-1.133116629592127777e-16	2.551894152145202886e-16	1.535659402410734451e-14	4.258931479597382215e-10	2.986030838530429112e-06	1.745659934350948274e-03	9.982513536089018258e-01
3.755276381909548045e-01	8.951928011161601262e+02	7.722975982432935938e+13	4.759089844286936813e-16	8.193117200953353996e-18	1.571136126541303528e-14	4.542245763252107250e-10	3.132049185660164191e-06	1.790596135652551893e-03	9.982062713609211047e-01
3.835175879396985343e-01	8.831242754457599631e+02	7.698903582017378125e+13	5.665583147960638640e-16	5.327451713708094237e-16	1.829868503936400935e-14	4.855564500363673388e-10	3.290911505548488382e-06	1.838521122386437869e-03	9.981581874805320886e-01
3.915075376884422642e-01	8.708901648793599861e+02	7.673326143837353125e+13	6.798699777552766171e-17	-1.254915178534041801e-16	1.748550332375714100e-14	5.202685915875478088e-10	3.464051223811038906e-06	1.889687179892129542e-03	9.981068482485979665e-01
3.994974874371859941e-01	8.584959999999998672e+02	7.646187520000000000e+13	2.266233259184255062e-16	7.117544716088507180e-16	2.055574578845453033e-14	5.588373680141141685e-10	3.653092985086947170e-06	1.944371589351584538e-03	9.980519747588043611e-01
4.074874371859296684e-01	8.459474254233601869e+02	7.617431324699534375e+13	6.798699777552764939e-17	-5.265454230164767825e-16	1.923912325112500118e-14	6.017724558234470895e-10	3.859880787803262480e-06	2.002879286805194121e-03	9.979932602306160749e-01
4.154773869346733983e-01	8.332501997977600467e+02	7.587001029986114062e+13	-1.359739955510552741e-16	1.542430697343221559e-15	2.526297811300307642e-14	6.497253761314638225e-10	4.086512101145042879e-06	2.065545840399937369e-03	9.979303669977470648e-01
4.234673366834171282e-01	8.204101958041600255e+02	7.554840067454870312e+13	4.532466518368509137e-17	3.245037748130424387e-16	2.520982336765560881e-14	7.033771975864244310e-10	4.335376195701556913e-06	2.132740782278049786e-03	9.978629231381234144e-01
4.314572864321608581e-01	8.074334001561600189e+02	7.520891936094273438e+13	-2.719479911021105482e-16	-2.138514877240779541e-16	2.509274582349560805e-14	7.635904703386354092e-10	4.609200774845540801e-06	2.204871346849867145e-03	9.977905186887601197e-01
4.394472361809045879e-01	7.943259136000000353e+02	7.485100316537651562e+13	-1.586363281428978198e-16	7.606958591122246851e-16	2.889570715948006970e-14	8.313607601664321366e-10	4.911105348783739046e-06	2.282386663439469558e-03	9.977127013998214888e-01
4.474371859296483178e-01	7.810939509145600823e+02	7.447409191966517188e+13	-4.532466518368509137e-17	4.808507424592418036e-16	3.176678355611246664e-14	9.078345996892581001e-10	5.244664381301971710e-06	2.365782465973423777e-03	9.976289719617783547e-01
4.554271356783919922e-01	7.677438409113601665e+02	7.407762975918960938e+13	1.133116629592127038e-16	-3.600119693227033015e-16	3.284813984756719612e-14	9.943783984823489204e-10	5.613982010501643954e-06	2.455606388019143226e-03	9.975387786355591757e-01
4.634170854271357221e-01	7.542820264345600663e+02	7.366106647261260938e+13	-2.039609933265828372e-16	1.763147940445256604e-15	4.004658800952626472e-14	1.092629398913044758e-09	6.023780046530435398e-06	2.552463920066592399e-03	9.974415112072160250e-01
4.714070351758794519e-01	7.407150643609600138e+02	7.322385892585435938e+13	-4.532466518368507289e-17	6.007321691463350639e-16	4.153386771084620181e-14	1.204472019769286073e-09	6.479501413453749947e-06	2.657025116807665895e-03	9.973364941772646652e-01
4.793969849246231818e-01	7.270496256000000130e+02	7.276547256300337500e+13	-3.399349888776380621e-16	-7.610658744857759038e-16	4.232947280283156396e-14	1.332197424041657098e-09	6.987433985113921846e-06	2.770032158330217823e-03	9.972229790754457701e-01
4.873869346733669117e-01	7.132924950937600670e+02	7.228538298688545312e+13	-2.266233259184253644e-17	4.115363828607197028e-16	5.020305552861794779e-14	1.478542170799051191e-09	7.554856523366174270e-06	2.892307876577231152e-03	9.971001357883068072e-01
4.953768844221105860e-01	6.994505718169601778e+02	7.178307762206023438e+13	-3.625973214694805338e-16	9.884244756832087434e-17	5.492430726580195696e-14	1.646728568969132571e-09	8.190212220672751493e-06	3.024765384860346722e-03	9.969670427561356796e-01
5.033668341708543714e-01	6.855308687769598919e+02	7.125805746306378125e+13	-1.133116629592126298e-16	-6.273812394314183697e-16	5.994990833608418306e-14	1.840690236983820327e-09	8.903457365703279383e-06	3.168444788086891614e-03	9.968226499137979868e-01
5.113567839195980458e-01	6.715405130137601191e+02	7.070983891076087500e+13	-1.359739955510551509e-16	-6.727059046151021299e-16	6.722910259201834177e-14	2.065261619601828485e-09	9.706731403857463575e-06	3.324594240571068435e-03	9.966656969626966900e-01
5.193467336683417201e-01	6.574867456000000630e+02	7.013795569972019531e+13	-5.438959822042206035e-16	-4.585584252409511423e-16	7.631344584108262318e-14	2.326333319914442717e-09	1.061447144332043980e-05	3.494631805879846575e-03	9.964947513962683079e-01
5.273366834170855055e-01	6.433769216409599494e+02	6.954196091957102344e+13	2.266233259184252104e-16	6.890921390170088379e-16	8.956555499460353743e-14	2.631109176065593267e-09	1.164378067676328257e-05	3.680149527954033536e-03	9.963082040601692890e-01
5.353266331658291799e-01	6.292185102745600034e+02	6.892142913334902344e+13	-1.359739955510551016e-16	1.228321419831593136e-16	1.003396624176102428e-13	2.988392092599106806e-09	1.281497818101155233e-05	3.882936622380931541e-03	9.961042454109451105e-01
5.433165829145729653e-01	6.150190946713599942e+02	6.827595859588470312e+13	-6.798699777552755078e-17	-6.828923906626761967e-16	1.123801906740072007e-13	3.409052038524339068e-09	1.415227430337293301e-05	4.105006064308037647e-03	9.958808382522249536e-01
5.513065326633166396e-01	6.007863720345602587e+02	6.760517357533667969e+13	-2.266233259184251795e-17	-1.721810012954814269e-15	1.273794170365551895e-13	3.906509527727997240e-09	1.568460089320731078e-05	4.348625085519719838e-03	9.956356864069517698e-01
5.592964824120603140e-01	5.865281536000002234e+02	6.690872678101811719e+13	4.079219866531651814e-16	1.125284223316191035e-15	1.546139232295597263e-13	4.497434329221903772e-09	1.744663627481639920e-05	4.616350176339685876e-03	9.953661986897952563e-01
5.672864321608040994e-01	5.722523646361599958e+02	6.618630190071309375e+13	1.133116629592125312e-16	7.344168042006925980e-16	1.783900413077844918e-13	5.202518587560058798e-09	1.948007252045521023e-05	4.911067273730645652e-03	9.950694474510509702e-01
5.752763819095477738e-01	5.579670444441600239e+02	6.543761625072614844e+13	-2.492856585102675835e-16	-1.129270961009432461e-15	2.036805309820333161e-13	6.047712327164818839e-09	2.183518968616361694e-05	5.236037927757477423e-03	9.947421208346418631e-01
5.832663316582915591e-01	5.436803463577599587e+02	6.466242354195606250e+13	1.586363281428975486e-16	1.493489309839847690e-15	2.468779607174630792e-13	7.065644686441861523e-09	2.457281330975935436e-05	5.594952348338350610e-03	9.943804677724584762e-01
5.912562814070352335e-01	5.294005377433602462e+02	6.386051676533239062e+13	-3.852596540613224139e-16	-9.627375073156589796e-16	2.851015120504807338e-13	8.297360961209905204e-09	2.776675592638568063e-05	5.991990375076469005e-03	9.939802345713518728e-01
5.992462311557789079e-01	5.151359999999999673e+02	6.303173120000000781e+13	-2.039609933265824675e-16	3.107005664457781156e-16	3.423866637152550022e-13	9.795019983427605951e-09	3.150687556988883534e-05	6.431891575451106381e-03	9.935365917536161939e-01
6.072361809045226932e-01	5.008952285593600209e+02	6.217594754768522656e+13	1.359739955510549783e-16	3.107005664457781156e-16	4.099021014002723343e-13	1.162490250671302584e-08	3.590290945274742077e-05	6.920035832979239999e-03	9.930440496322553434e-01
6.152261306532663676e-01	4.866868328857599977e+02	6.129309519672339844e+13	3.625973214694797942e-16	5.678833505069191170e-16	4.949701367796479045e-13	1.387274322302535527e-08	4.109178788064766960e-05	7.462845959822611216e-03	9.924960483790580268e-01
6.232160804020101530e-01	4.725195364761600558e+02	6.038315561927585156e+13	2.266233259184248652e-16	1.014261920853675381e-15	6.022886955770622437e-13	1.665422060640352833e-08	4.725567443721703954e-05	8.069196147051628520e-03	9.918835315236872452e-01
6.312060301507538274e-01	4.584021768601600115e+02	5.944616590531137500e+13	1.586363281428974007e-16	-1.911891551322360740e-16	7.337562233056055733e-13	2.012347543750655631e-08	5.462908818724560034e-05	8.749935703601285225e-03	9.911954150840027733e-01
6.391959798994975017e-01	4.443437056000001917e+02	5.848222243697459375e+13	-9.064933036736988693e-17	-1.207444444832532266e-15	9.028945623288446094e-13	2.448578476657347188e-08	6.351132850331578589e-05	9.517836273631360630e-03	9.904186279111789615e-01
6.471859296482412871e-01	4.303531882905599559e+02	5.749148470701096875e+13	-4.305843192450069629e-16	-8.947505095401334380e-16	1.125632467542795663e-12	3.001641395671525505e-08	7.428644103975822182e-05	1.038796451678294062e-02	9.895377190246388288e-01
6.551758793969849615e-01	4.164398045593601978e+02	5.647417928496560156e+13	-9.064933036736984995e-17	1.215933553683558555e-15	1.421688209800188051e-12	3.708713699246233370e-08	8.744994786852910485e-05	1.137813274573991860e-02	9.885343802178320205e-01
6.631658291457287469e-01	4.026128480665598772e+02	5.543060393492029688e+13	-1.812986607347396999e-16	1.316912662077368213e-16	1.802610300736019192e-12	4.620370030685243377e-08	1.036448001709816785e-04	1.250944243766377237e-02	9.873868665566619685e-01
6.711557788944724212e-01	3.888817265049600564e+02	5.436113188858091406e+13	2.039609933265821470e-16	-9.298886886762431313e-16	2.312059014122132262e-12	5.805928380300572794e-08	1.237099602884513005e-04	1.380693783007284035e-02	9.860692941480433404e-01
6.791457286432162066e-01	3.752559615999998073e+02	5.326621627757362500e+13	2.266233259184245016e-17	-1.588125377900456636e-15	3.001129635363813691e-12	7.361085787001176718e-08	1.487463377229267475e-04	1.530038900938279940e-02	9.845507910390366435e-01
6.871356783919598810e-01	3.617451891097600196e+02	5.214639472885762500e+13	2.039609933265820237e-16	-1.028291852615623000e-16	3.945239827866715743e-12	9.418935264362963524e-08	1.802066651076446346e-04	1.702522577524379771e-02	9.827944733663505072e-01
6.951256281407035553e-01	3.483591588249600477e+02	5.100229412720694531e+13	-1.359739955510546578e-16	7.468926507449604113e-16	5.246525374482425272e-12	1.216593520508227948e-07	2.200184981876046066e-04	1.902364458146822701e-02	9.807562152557450785e-01
7.031155778894473407e-01	3.351077345689600406e+02	4.983463554876380469e+13	2.492856585102667946e-16	-1.242582623968641960e-15	7.052866788819963951e-12	1.586520517128913138e-07	2.707531772628781375e-04	2.134591026759698890e-02	9.783831778960365710e-01
7.111055276381910151e-01	3.220008941977600898e+02	4.864423936971121875e+13	-2.266233259184243167e-17	-4.155231205539611285e-16	9.611260744680705627e-12	2.089072173350877151e-07	3.358588877837343531e-04	2.405187503368498916e-02	9.756120571617030723e-01
7.190954773869348005e-01	3.090487295999999446e+02	4.743203055416114062e+13	-4.532466518368483499e-16	-7.282170558463599569e-16	1.325937601921661864e-11	2.777776730124913199e-07	4.199831911397657654e-04	2.721272749565728163e-02	9.723670115222711186e-01
7.270854271356784748e-01	2.962614466969599789e+02	4.619904412540175781e+13	-6.345453125715877294e-16	-3.146873041390195413e-16	1.853212043716609313e-11	3.729810019172264354e-07	5.294256144017795958e-04	3.091315792716341215e-02	9.685570434589010347e-01
7.350753768844221492e-01	2.836493654425599971e+02	4.494643082469384375e+13	1.359739955510544606e-16	-1.256385832335906529e-15	2.625541200128890839e-11	5.060973031603589767e-07	6.733278271350537402e-04	3.527083601997897666e-02	9.640553300293283057e-01
7.430653266331659346e-01	2.712229198233599732e+02	4.367546296185488281e+13	-3.625973214694785123e-16	1.538813975023531648e-15	3.780368070877714555e-11	6.952491552647217649e-07	8.657413422786153397e-04	4.046158197607895718e-02	9.586719813946817936e-01
7.510552763819096089e-01	2.589926578585599941e+02	4.238754046191610938e+13	2.039609933265816046e-16	9.324717147108856641e-16	5.539750884352415691e-11	9.686338479392564032e-07	1.127484046888008228e-03	4.671041948607150551e-02	9.521611277777938254e-01
7.590452261306533943e-01	2.469692415999999753e+02	4.108419711218482812e+13	-3.852596540613206882e-16	1.905691699724191843e-15	8.278508037388525811e-11	1.370668487844977829e-06	1.489601614199874673e-03	5.430088246942871982e-02	9.442081451650969903e-01
7.670351758793970687e-01	2.351634471321600017e+02	3.976710701409258594e+13	-5.892206473879017998e-16	8.250661345680601184e-16	1.263198113018250325e-10	1.972298382941796882e-06	1.998875713458257534e-03	6.358831292850475325e-02	9.344108389333335429e-01
7.750251256281407430e-01	2.235861645721601576e+02	3.843809124425631250e+13	2.719479911021084775e-16	8.181310076908772810e-16	1.970224594606424200e-10	2.888337692039113738e-06	2.726458510781021392e-03	7.501364562421876381e-02	9.222570073302881477e-01
7.830150753768845284e-01	2.122483980697599293e+02	3.709912472922724219e+13	3.399349888776355476e-16	2.629924343989434424e-15	3.142868346142588710e-10	4.306804224517847219e-06	3.781378049307103709e-03	8.911476737797378866e-02	9.070995474542080661e-01
7.910050251256282028e-01	2.011612658073600528e+02	3.575234333844985938e+13	5.212336496123742860e-16	3.554202941499367720e-15	5.127563265673180045e-10	6.538634575159742915e-06	5.331488994674355580e-03	1.065295695262187675e-01	8.881324023317750394e-01
7.989949748743719882e-01	1.903359999999998990e+02	3.440005119999999219e+13	9.971426340410634314e-16	6.355972512586689264e-15	8.555175571769415985e-10	1.010558108853236981e-05	7.638689689200892259e-03	1.280083757670437417e-01	8.643428281071456887e-01
8.069849246231156625e-01	1.797839468953600885e+02	3.304472824371950781e+13	4.759089844286892440e-16	1.250768804019673074e-14	1.461454615490177033e-09	1.591579855412233928e-05	1.113209496985859658e-02	1.545152039479702755e-01	8.343367838221532606e-01
8.149748743718593369e-01	1.695165667737600756e+02	3.168903797641092188e+13	7.931816407144816788e-16	2.138794373921367797e-14	2.557080394238153241e-09	2.555135327739169819e-05	1.650446401873109648e-02	1.870703056633078731e-01	7.963996764075845780e-01
8.229648241206031223e-01	1.595454339481600528e+02	3.033583549380433594e+13	1.133116629592116438e-16	4.074211890870299007e-14	4.575844869501540726e-09	4.175065280516403611e-05	2.485143736077834176e-02	2.264589651843851026e-01	7.486478422261486632e-01
8.309547738693467966e-01	1.498822367641600408e+02	2.898817573405491797e+13	-6.798699777552695913e-17	8.108982304747002543e-14	8.344450623969606194e-09	6.918483675955782244e-05	3.785644065562635691e-02	2.727562981051689373e-01	6.893180680579160668e-01
8.389447236180905820e-01	1.405387776000000599e+02	2.764932197757747266e+13	7.025323103471116933e-16	1.619957620820585579e-13	1.544722274507422215e-08	1.158010577146592352e-04	5.808017495295735022e-02	3.248216236688690750e-01	6.169823848730764393e-01
8.469346733668342564e-01	1.315269728665600155e+02	2.632275459807162109e+13	5.892206473878997291e-16	3.293651909473150753e-13	2.902303789123860723e-08	1.955888576271202388e-04	8.958110485897091690e-02	3.798576464996092916e-01	5.303656307604277531e-01
8.549246231155779308e-01	1.228588530073600964e+02	2.501218006963850000e+13	4.985713170205302366e-16	6.784097962174553479e-13	5.501623356877317364e-08	3.311613882821667367e-04	1.378564169374065229e-01	4.310854016640473518e-01	4.307269649933543332e-01
8.629145728643217161e-01	1.145465624985600357e+02	2.372154023493718750e+13	-1.133116629592113726e-16	1.386104158781929675e-12	1.038371058406933050e-07	5.545045134657359013e-04	2.086321194710407667e-01	4.667630219466591401e-01	3.240502502303451715e-01
8.709045226130653905e-01	1.066023598489600346e+02	2.245502183937687500e+13	1.586363281428958477e-16	2.773110003200277057e-12	1.917175570247293165e-07	9.020622518307185207e-04	3.048222668620962361e-01	4.729543330653095401e-01	2.213211461004356562e-01
8.788944723618091759e-01	9.903861760000000913e+01	2.121706633638707031e+13	4.985713170205297435e-16	5.342627091800382112e-12	3.404237345058379310e-07	1.401842377139415766e-03	4.225148536311097436e-01	4.410253492488100391e-01	1.350576143138655372e-01
8.868844221105528502e-01	9.186782232575998819e+01	2.001237996885692578e+13	6.798699777552672494e-17	9.821746997620894579e-12	5.766953305896732320e-07	2.064196654517821798e-03	5.505934355590500484e-01	3.745678966863206227e-01	7.277389439496104173e-02
8.948743718592966356e-01	8.510257463295995706e+01	1.884594413188086328e+13	5.212336496123714264e-16	1.730320296555328330e-11	9.353323261334036843e-07	2.887219571080138804e-03	6.750936905468457594e-01	2.878948604916504173e-01	3.412329404079614270e-02
9.028643216080403100e-01	7.875558916095997120e+01	1.772302602199581250e+13	-4.532466518368445043e-17	2.935957649516861292e-11	1.459718056914430128e-06	3.853794816795083188e-03	7.818640443518841687e-01	2.004016802392351859e-01	1.387902084467122765e-02
9.108542713567839844e-01	7.283969458176007095e+01	1.664918957814231836e+13	4.532466518368443070e-16	4.835768378455511843e-11	2.208992430985696697e-06	4.948295700014410277e-03	8.624522977217662367e-01	1.276418696526749330e-01	4.955327884757718300e-03
