# psi_n	Te [eV]	ne [m^-3]	 0+	1+	...
3.675376884422110746e-01	9.070903253401601205e+02	7.745599164980893750e+13	6.421044513967293945e+12	9.999999857899370959e-01
3.755276381909548045e-01	8.951928011161601262e+02	7.722975982432935938e+13	7.067170575580487305e+12	9.999999857281568483e-01
3.835175879396985343e-01	8.831242754457599631e+02	7.698903582017378125e+13	7.778313923180015625e+12	9.999999856629284700e-01
3.915075376884422642e-01	8.708901648793599861e+02	7.673326143837353125e+13	8.561017006804965820e+12	9.999999855940527871e-01
3.994974874371859941e-01	8.584959999999998672e+02	7.646187520000000000e+13	9.422480619146839844e+12	9.999999855213120847e-01
4.074874371859296684e-01	8.459474254233601869e+02	7.617431324699534375e+13	1.037063014214622070e+13	9.999999854444781011e-01
4.154773869346733983e-01	8.332501997977600467e+02	7.587001029986114062e+13	1.141418845974023828e+13	9.999999853633109170e-01
4.234673366834171282e-01	8.204101958041600255e+02	7.554840067454870312e+13	1.256275620755136914e+13	9.999999852775552922e-01
4.314572864321608581e-01	8.074334001561600189e+02	7.520891936094273438e+13	1.382690009780708203e+13	9.999999851869380008e-01
4.394472361809045879e-01	7.943259136000000353e+02	7.485100316537651562e+13	1.521825013207041992e+13	9.999999850911747146e-01
4.474371859296483178e-01	7.810939509145600823e+02	7.447409191966517188e+13	1.674960659613012500e+13	9.999999849899627868e-01
4.554271356783919922e-01	7.677438409113601665e+02	7.407762975918960938e+13	1.843505782139210938e+13	9.999999848829806970e-01
4.634170854271357221e-01	7.542820264345600663e+02	7.366106647261260938e+13	2.029010979616616406e+13	9.999999829987137323e-01
4.714070351758794519e-01	7.407150643609600138e+02	7.322385892585435938e+13	2.233182881925945703e+13	9.999999828878695096e-01
4.793969849246231818e-01	7.270496256000000130e+02	7.276547256300337500e+13	2.457899850827510938e+13	9.999999827702859001e-01
4.873869346733669117e-01	7.132924950937600670e+02	7.228538298688545312e+13	2.705229260707832422e+13	9.999999826455634455e-01
4.953768844221105860e-01	6.994505718169601778e+02	7.178307762206023438e+13	2.977446518224079297e+13	9.999999825132813713e-01
5.033668341708543714e-01	6.855308687769598919e+02	7.125805746306378125e+13	3.277055995825306641e+13	9.999999823729756043e-01
5.113567839195980458e-01	6.715405130137601191e+02	7.070983891076087500e+13	3.606814071736887500e+13	9.999999822240845937e-01
5.193467336683417201e-01	6.574867456000000630e+02	7.013795569972019531e+13	3.969754488373621875e+13	9.999999820659950522e-01
5.273366834170855055e-01	6.433769216409599494e+02	6.954196091957102344e+13	4.369216262476682031e+13	9.999999801991470427e-01
5.353266331658291799e-01	6.292185102745600034e+02	6.892142913334902344e+13	4.808874403744748438e+13	9.999999800300721775e-01
5.433165829145729653e-01	6.150190946713599942e+02	6.827595859588470312e+13	5.292773724567895312e+13	9.999999798497843928e-01
5.513065326633166396e-01	6.007863720345602587e+02	6.760517357533667969e+13	5.825366051910574219e+13	9.999999796574937649e-01
5.592964824120603140e-01	5.865281536000002234e+02	6.690872678101811719e+13	6.411551183689151562e+13	9.999999794523660723e-01
5.672864321608040994e-01	5.722523646361599958e+02	6.618630190071309375e+13	7.056721966439078125e+13	9.999999775823896764e-01
5.752763819095477738e-01	5.579670444441600239e+02	6.543761625072614844e+13	7.766813908981529688e+13	9.999999773586198959e-01
5.832663316582915591e-01	5.436803463577599587e+02	6.466242354195606250e+13	8.548359788530648438e+13	9.999999771192484843e-01
5.912562814070352335e-01	5.294005377433602462e+02	6.386051676533239062e+13	9.408549751612396875e+13	9.999999768632230612e-01
5.992462311557789079e-01	5.151359999999999673e+02	6.303173120000000781e+13	1.035529746271724375e+14	9.999999749775672075e-01
6.072361809045226932e-01	5.008952285593600209e+02	6.217594754768522656e+13	1.139731290924847188e+14	9.999999746947596524e-01
6.152261306532663676e-01	4.866868328857599977e+02	6.129309519672339844e+13	1.254418253256396719e+14	9.999999743916867523e-01
6.232160804020101530e-01	4.725195364761600558e+02	6.038315561927585156e+13	1.380645742230999844e+14	9.999999740662232073e-01
6.312060301507538274e-01	4.584021768601600115e+02	5.944616590531137500e+13	1.519575038542566875e+14	9.999999721437559108e-01
6.391959798994975017e-01	4.443437056000001917e+02	5.848222243697459375e+13	1.672484278284396562e+14	9.999999717758283335e-01
6.471859296482412871e-01	4.303531882905599559e+02	5.749148470701096875e+13	1.840780211677667812e+14	9.999999713775098442e-01
6.551758793969849615e-01	4.164398045593601978e+02	5.647417928496560156e+13	2.026011145037432500e+14	9.999999694033524511e-01
6.631658291457287469e-01	4.026128480665598772e+02	5.543060393492029688e+13	2.229881185041038750e+14	9.999999689447414131e-01
6.711557788944724212e-01	3.888817265049600564e+02	5.436113188858091406e+13	2.454265916344776562e+14	9.999999669231254273e-01
6.791457286432162066e-01	3.752559615999998073e+02	5.326621627757362500e+13	2.701229656781384062e+14	9.999999663901093516e-01
6.871356783919598810e-01	3.617451891097600196e+02	5.214639472885762500e+13	2.973044448884498125e+14	9.999999643057003729e-01
6.951256281407035553e-01	3.483591588249600477e+02	5.100229412720694531e+13	3.272210962460304375e+14	9.999999636822449744e-01
7.031155778894473407e-01	3.351077345689600406e+02	4.983463554876380469e+13	3.601481500507961250e+14	9.999999615176407008e-01
7.111055276381910151e-01	3.220008941977600898e+02	4.864423936971121875e+13	3.963885320141061875e+14	9.999999593103566786e-01
7.190954773869348005e-01	3.090487295999999446e+02	4.743203055416114062e+13	4.362756501460223750e+14	9.999999585212224762e-01
7.270854271356784748e-01	2.962614466969599789e+02	4.619904412540175781e+13	4.801764620767606250e+14	9.999999562030742473e-01
7.350753768844221492e-01	2.836493654425599971e+02	4.494643082469384375e+13	5.284948510314124375e+14	9.999999538227474227e-01
7.430653266331659346e-01	2.712229198233599732e+02	4.367546296185488281e+13	5.816753415165641250e+14	9.999999513667886530e-01
7.510552763819096089e-01	2.589926578585599941e+02	4.238754046191610938e+13	6.402071889027742500e+14	9.999999488202792053e-01
7.590452261306533943e-01	2.469692415999999753e+02	4.108419711218482812e+13	7.046288805266838750e+14	9.999999461672324230e-01
7.670351758793970687e-01	2.351634471321600017e+02	3.976710701409258594e+13	7.755330897224411250e+14	9.999999433906131552e-01
7.750251256281407430e-01	2.235861645721601576e+02	3.843809124425631250e+13	8.535721283590777500e+14	9.999999404723659557e-01
7.830150753768845284e-01	2.122483980697599293e+02	3.709912472922724219e+13	9.394639480466312500e+14	9.999999359890949790e-01
7.910050251256282028e-01	2.011612658073600528e+02	3.575234333844985938e+13	1.033998745221536125e+15	9.999999327351769551e-01
7.989949748743719882e-01	1.903359999999998990e+02	3.440005119999999219e+13	1.138046230877445250e+15	9.999999278833043848e-01
8.069849246231156625e-01	1.797839468953600885e+02	3.304472824371950781e+13	1.252563631822270250e+15	9.999999228002407481e-01
8.149748743718593369e-01	1.695165667737600756e+02	3.168903797641092188e+13	1.378604497072272250e+15	9.999999174422879999e-01
8.229648241206031223e-01	1.595454339481600528e+02	3.033583549380433594e+13	1.517328390401143250e+15	9.999999117640056001e-01
8.309547738693467966e-01	1.498822367641600408e+02	2.898817573405491797e+13	1.670011558214600750e+15	9.999999057188735385e-01
8.389447236180905820e-01	1.405387776000000599e+02	2.764932197757747266e+13	1.838058670893937000e+15	9.999998978659285775e-01
8.469346733668342564e-01	1.315269728665600155e+02	2.632275459807162109e+13	2.023015745627696750e+15	9.999998894925706816e-01
8.549246231155779308e-01	1.228588530073600964e+02	2.501218006963850000e+13	2.226584369620344500e+15	9.999998804899029592e-01
8.629145728643217161e-01	1.145465624985600357e+02	2.372154023493718750e+13	2.450637354530020000e+15	9.999998693521734427e-01
8.709045226130653905e-01	1.066023598489600346e+02	2.245502183937687500e+13	2.697235966154701000e+15	9.999998573545216818e-01
8.788944723618091759e-01	9.903861760000000913e+01	2.121706633638707031e+13	2.968648887878272000e+15	9.999998443936592984e-01
8.868844221105528502e-01	9.186782232575998819e+01	2.001237996885692578e+13	3.267373092338270500e+15	9.999998289024460973e-01
8.948743718592966356e-01	8.510257463295995706e+01	1.884594413188086328e+13	3.596156813332759500e+15	9.999998120243157596e-01
9.028643216080403100e-01	7.875558916095997120e+01	1.772302602199581250e+13	3.958024829305513500e+15	9.999997920365759629e-01
9.108542713567839844e-01	7.283969458176007095e+01	1.664918957814231836e+13	4.356306291015273500e+15	9.999997701535772165e-01
9.188442211055277697e-01	6.736783359999998311e+01	1.563030671962930664e+13	4.794665349400828000e+15	9.999997447214258317e-01
9.268341708542714441e-01	6.235306295296005175e+01	1.467256888642980273e+13	5.277134865415351000e+15	9.999997155007949168e-01
9.348241206030152295e-01	5.780855341055997343e+01	1.378249888718151562e+13	5.808153511957288000e+15	9.999996854581078010e-01
9.428140703517589039e-01	5.374758977536001936e+01	1.296696306031491406e+13	6.392606609231799000e+15	9.999996516154850967e-01
9.508040201005025782e-01	5.018357088256002640e+01	1.223318375377703320e+13	7.035871069224348000e+15	9.999996143488598666e-01
9.587939698492463636e-01	4.713000960000000816e+01	1.158875212886835547e+13	7.743864862771070000e+15	9.999995794577924979e-01
9.667839195979900380e-01	4.460053282816000575e+01	1.104164129375604883e+13	8.523101464318230000e+15	9.999995428965304800e-01
9.747738693467338233e-01	4.260888150016000253e+01	1.060021977227503320e+13	9.380749775257436000e+15	9.999995113800295155e-01
9.827638190954774977e-01	4.116891058176000229e+01	1.027326531367540039e+13	1.032470007712519600e+16	9.999994852337200646e-01
9.907537688442211721e-01	4.029458907136000789e+01	1.006997904902207031e+13	1.136363662143025800e+16	9.999994683819978247e-01
9.987437185929649575e-01	4.000000000000000000e+01	1.000000000000000000e+13	1.250711752392777800e+16	9.999994625289586603e-01
1.006733668341708743e+00	4.000000000000000000e+01	1.000000000000000000e+13	1.250711752392777800e+16	9.999994625289586603e-01
1.014723618090452417e+00	3.409260365462674258e+01	7.264410149696681641e+12	1.265791623526242800e+16	9.999992980506898776e-01
1.022713567839196092e+00	2.905764059878672612e+01	5.277165482301617188e+12	1.281053313142637200e+16	9.999990745935285474e-01
1.030703517587939766e+00	2.476626560182567260e+01	3.833549449126084473e+12	1.296499013433156800e+16	9.999987681122560756e-01
1.038693467336683440e+00	2.110866192920646611e+01	2.784847552759565430e+12	1.312130943020316000e+16	9.999983265435211655e-01
1.046683417085427337e+00	1.799123112079854181e+01	2.023027482762436768e+12	1.327951347276631800e+16	9.999976795894029991e-01
1.054673366834171011e+00	1.533419779650427017e+01	1.469610137889477539e+12	1.343962498647146600e+16	9.999967171371997310e-01
1.062663316582914685e+00	1.306956819594677199e+01	1.067585080178146118e+12	1.360166696975846800e+16	9.999952503780277224e-01
1.070653266331658360e+00	1.113939021103821148e+01	7.755375892110869141e+11	1.376566269836009000e+16	9.999928990985902377e-01
1.078643216080402034e+00	9.494270385478868590e+00	5.633823134536315918e+11	1.393163572864535000e+16	9.999890626648867409e-01
1.086633165829145931e+00	8.092109931049748184e+00	4.092640196012122803e+11	1.409960990100315200e+16	9.999825632924200791e-01
1.094623115577889605e+00	6.897027415223701219e+00	2.973061697896707764e+11	1.426960934326671400e+16	9.999707697487679736e-01
1.102613065326633279e+00	5.878440551557910787e+00	2.159753957387529297e+11	1.444165847417931200e+16	9.999485413384663346e-01
1.110603015075376954e+00	5.010283595788732391e+00	1.568933856889354248e+11	1.461578200690177800e+16	9.999049436646136879e-01
1.118592964824120628e+00	4.270340320712584514e+00	1.139737903418978729e+11	1.479200495256230400e+16	9.998147919192199584e-01
1.126582914572864524e+00	3.639675500610628944e+00	8.279523593590771484e+10	1.497035262384905600e+16	9.996009113243526922e-01
1.134572864321608199e+00	3.102150356844334489e+00	6.014585522793393707e+10	1.515085063864605600e+16	9.990468040742059852e-01
1.142562814070351873e+00	2.644009564823820213e+00	4.369241611799905396e+10	1.533352492371298600e+16	9.975183633334200328e-01
1.150552763819095548e+00	2.253529253814516409e+00	3.173996311123631668e+10	1.551840171840928400e+16	9.926055550036018138e-01
1.158542713567839222e+00	1.920716991860127010e+00	2.305721101762633896e+10	1.570550757846317000e+16	9.747591025179181967e-01
1.166532663316583118e+00	1.637056078404849124e+00	1.674970377401414299e+10	1.589486937978612600e+16	9.032903009103044889e-01
1.174522613065326793e+00	1.395287601036352187e+00	1.216767181003611755e+10	1.608651432233333600e+16	6.415661200354780824e-01
1.182512562814070467e+00	1.189224679158683129e+00	8.839095859500453949e+09	1.628046993401071400e+16	2.105663671009196936e-01
1.190502512562814141e+00	1.013594141071441079e+00	6.421081767589702606e+09	1.647676407462900200e+16	3.047657464610613667e-02
1.198492462311557816e+00	8.639015829550117376e-01	4.664537156451093674e+09	1.667542493990555800e+16	2.823043650827083539e-03
1.206482412060301712e+00	7.363163566072433719e-01	3.388511106296032906e+09	1.687648106551441400e+16	7.564213328631268327e-05
1.214472361809045386e+00	6.275735427557389556e-01	2.461553447293683529e+09	1.707996133118508800e+16	2.103204484293285793e-06
1.222462311557789061e+00	5.348904014325340794e-01	1.788173384654108763e+09	1.728589496485094600e+16	4.036643186315852958e-08
1.230452261306532735e+00	4.558951613675893966e-01	1.299002488489877462e+09	1.749431154684745200e+16	6.618435238075551939e-10
1.238442211055276410e+00	3.885663261141832914e-01	9.436486861867113113e+08	1.770524101416111800e+16	4.470080817511910290e-12
1.246432160804020306e+00	3.311809437436308290e-01	6.855051093682622910e+08	1.791871366472964400e+16	6.494182365524992175e-15
1.254422110552763980e+00	2.822705163254211058e-01	4.979790274163738489e+08	1.813476016179392400e+16	-1.671557822259470183e-16
1.262412060301507655e+00	2.405834209117357625e-01	3.617523901099588871e+08	1.835341153830250800e+16	-1.014653635756952632e-17
1.270402010050251329e+00	2.050528803754511908e-01	2.627917734391818643e+08	1.857469920136920400e+16	-1.014653635756952632e-17
1.278391959798995003e+00	1.747696644719962111e-01	1.909027226228383780e+08	1.879865493678437600e+16	-5.613347976343136430e-17
1.286381909547738900e+00	1.489588225423960632e-01	1.386795675826064944e+08	1.902531091358067200e+16	1.008757661049461277e-16
1.294371859296482574e+00	1.269598524449447041e-01	1.007425258302633464e+08	1.925469968865376800e+16	-1.014653635756952632e-17
1.302361809045226249e+00	1.082097982363848659e-01	7.318350271474450827e+07	1.948685421143887200e+16	-1.014653635756952632e-17
1.310351758793969923e+00	9.222884407050493949e-02	5.316349799113447219e+07	1.972180782864357600e+16	-1.014653635756952632e-17
1.318341708542713819e+00	7.860803566050207636e-02	3.862014544001729786e+07	1.995959428903778000e+16	-1.014653635756952632e-17
1.326331658291457494e+00	6.699881509605656871e-02	2.805525765172236413e+07	2.020024774830136000e+16	-1.014653635756952632e-17
1.334321608040201168e+00	5.710410120998700434e-02	2.038048984375274554e+07	2.044380277393031200e+16	-1.014653635756952632e-17
1.342311557788944842e+00	4.867068724014447095e-02	1.480522372767475992e+07	2.069029435020201600e+16	-1.014653635756952632e-17
1.350301507537688517e+00	4.148276124191361408e-02	1.075512175158506446e+07	2.093975788320040400e+16	-1.014653635756952632e-17
1.358291457286432413e+00	3.535638343800166783e-02	7.812961561343740672e+06	2.119222920590167200e+16	-1.014653635756952632e-17
1.366281407035176088e+00	3.013477918032000241e-02	5.675655726541549899e+06	2.144774458332133600e+16	-1.014653635756952632e-17
1.374271356783919762e+00	2.568432707035869442e-02	4.123029106607253198e+06	2.170634071772336400e+16	-1.014653635756952632e-17
1.382261306532663436e+00	2.189113957363849131e-02	2.995137448953257408e+06	2.196805475389207200e+16	-1.014653635756952632e-17
1.390251256281407111e+00	1.865814862580429667e-02	2.175790688391266391e+06	2.223292428446762000e+16	-1.014653635756952632e-17
1.398241206030151007e+00	1.590262165071654188e-02	1.580583596036490751e+06	2.250098735534582400e+16	-1.014653635756952632e-17
1.406231155778894681e+00	1.355404442518413216e-02	1.148200751749156509e+06	2.277228247114304000e+16	-1.014653635756952632e-17
1.414221105527638356e+00	1.155231661262513289e-02	8.341001194895916851e+05	2.304684860072703600e+16	-1.014653635756952632e-17
1.422211055276382030e+00	9.846213789174733735e-03	6.059245373883415014e+05	2.332472518281443200e+16	-1.014653635756952632e-17
1.430201005025125705e+00	8.392076605326375879e-03	4.401684359354141634e+05	2.360595213163570400e+16	-1.014653635756952632e-17
1.438190954773869601e+00	7.152693538616410052e-03	3.197564053585308720e+05	2.389056984266847600e+16	-1.014653635756952632e-17
1.446180904522613275e+00	6.096348646876467020e-03	2.322841676517033193e+05	2.417861919843989600e+16	-1.014653635756952632e-17
1.454170854271356950e+00	5.196009953959482286e-03	1.687407465102876595e+05	2.447014157439906400e+16	-1.014653635756952632e-17
1.462160804020100624e+00	4.428637698645904175e-03	1.225801991616730811e+05	2.476517884486016000e+16	-1.014653635756952632e-17
1.470150753768844298e+00	3.774594744746831952e-03	8.904728429419001623e+04	2.506377338901730400e+16	-1.014653635756952632e-17
1.478140703517588195e+00	3.217144064737254526e-03	6.468759958296340483e+04	2.536596809703190400e+16	-1.014653635756952632e-17
1.486130653266331869e+00	2.742020437473049500e-03	4.699172549699933734e+04	2.567180637619336400e+16	-1.014653635756952632e-17
1.494120603015075543e+00	2.337065399691370862e-03	3.413671676521616610e+04	2.598133215715419600e+16	-1.014653635756952632e-17
1.502110552763819218e+00	1.991916109665495694e-03	2.479831117465576608e+04	2.629458990024014400e+16	-1.014653635756952632e-17
1.510100502512562892e+00	1.697740161002295797e-03	1.801451033925062802e+04	2.661162460183652400e+16	-1.014653635756952632e-17
1.518090452261306789e+00	1.447009560439830363e-03	1.308647917502669043e+04	2.693248180085149600e+16	-1.014653635756952632e-17
1.526080402010050463e+00	1.233308085713268965e-03	9.506555214285801412e+03	2.725720758525724400e+16	-1.014653635756952632e-17
1.534070351758794137e+00	1.051167093756721774e-03	6.905951618730954578e+03	2.758584859871012000e+16	-1.014653635756952632e-17
1.542060301507537812e+00	8.959255775558455951e-04	5.016766503242346516e+03	2.791845204725050400e+16	-1.014653635756952632e-17
1.550050251256281486e+00	7.636108904913507583e-04	3.644384950481209671e+03	2.825506570608350000e+16	-1.014653635756952632e-17
1.558040201005025382e+00	6.508370858969523415e-04	2.647430702367730646e+03	2.859573792644137200e+16	-1.014653635756952632e-17
1.566030150753769057e+00	5.547182703304259560e-04	1.923202246489871868e+03	2.894051764252870800e+16	-1.014653635756952632e-17
1.574020100502512731e+00	4.727947532588822575e-04	1.397092991932046061e+03	2.928945437855135600e+16	-1.014653635756952632e-17
1.582010050251256406e+00	4.029701033210534265e-04	1.014905651066127803e+03	2.964259825583008400e+16	-1.014653635756952632e-17
1.590000000000000080e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+16	-1.014653635756952632e-17
